cost,weight,type
0.42236195629723094,0.7897781110401204,1.0
0.7120699321312886,0.4842826594448926,1.0
0.6442866595861819,0.3801141743874665,1.0
0.6248256447160162,0.6272890180513662,1.0
0.599275517651704,0.3268909158651504,1.0
0.591796653592244,0.601519682149643,1.0
0.7037919482673826,0.5412345049335213,1.0
0.44213162904001774,0.5208005446640651,1.0
0.4571677765099587,0.3395254825105884,1.0
0.6108797435755574,0.5359966473729422,1.0
0.5696825604043165,0.5309626467409859,1.0
0.7206991130976149,0.5135572204531045,1.0
0.5554390169554273,0.6081161359729597,1.0
0.7168956013228361,0.770379933508508,1.0
0.6491805688906384,0.4614823035070034,1.0
0.614727872007813,0.31787039985884813,1.0
0.48523306211436146,0.47757883631958503,1.0
0.5824132340792884,0.33384233661069257,1.0
0.42723283119701366,0.5651210421391462,1.0
0.6591549827149275,0.422466656787051,1.0
0.5499015665469457,0.634194637215188,1.0
0.7183014497088851,0.4720685319398228,1.0
1.0,0.28400309586078176,1.0
0.3584364574968056,0.47607157174614895,1.0
0.7806072762728085,0.5437049722602932,1.0
0.6689908735357679,0.42442984117124866,1.0
0.8333658232626878,0.7856391753937961,1.0
0.5151437240460238,0.3788643553724105,1.0
0.6919463501325867,0.6505054971121592,1.0
0.7615752336802557,0.3641956210542768,1.0
0.6155810285568708,0.3808788129028035,1.0
0.46250041680459936,0.6236871955796862,1.0
0.395330342949431,0.4006129056456837,1.0
0.6339940418019746,0.4628508695176848,1.0
0.4218813838031454,0.568101930931235,1.0
0.3370241867879832,0.3968723999746467,1.0
0.42882856812768233,0.495652747101385,1.0
0.6440172822641635,0.6448428734198914,1.0
0.6316216382957848,0.32054030055299265,1.0
0.4706115449535573,0.6343559430181621,1.0
0.6621180009569616,0.2801310345096938,1.0
0.4166106143132084,0.4533618576619384,1.0
0.5728205865718003,0.31874963834972525,1.0
0.5209193226362941,0.6853273520756923,1.0
0.6411003879565471,0.3527705993733126,1.0
0.45998416048809493,0.4994057179751623,1.0
0.3927184383347101,0.7678337191424597,1.0
0.39716843331730484,0.44150688141028965,1.0
0.5604933591165578,0.4775225338553025,1.0
0.5153948014194681,0.6415946263855287,1.0
0.7206056288521865,0.575352914893505,1.0
0.4182694663001831,0.707539546656785,1.0
0.3801656060138375,0.40379873777811376,1.0
0.5013139903302151,0.59838508036537,1.0
0.671232981849108,0.8172360413128315,1.0
0.28683924823849033,0.5922698323112208,1.0
0.5785174177356003,0.590723296697617,1.0
0.6673113984722262,0.4828205237558197,1.0
0.7273926575204064,0.5780315979644023,1.0
0.5617950667934497,0.5285630255295157,1.0
0.4478231807970171,0.44975547006626904,1.0
0.7843935339003604,0.5824339610178731,1.0
0.6771425217619251,0.6033158093330713,1.0
0.6508687300903697,0.2900634801231358,1.0
0.6643655083772568,0.4547793923091087,1.0
0.6414604113703383,0.6090486294883797,1.0
0.5081624283275443,0.5609004236949735,1.0
0.7524082351960987,0.6348074513389141,1.0
0.6029466457809426,0.5369850548781508,1.0
0.7644230231988489,0.45481615692062377,1.0
0.5949806099688962,0.6806012668620712,1.0
0.5222130434778979,0.8719700914058203,1.0
0.5435050108067425,0.6891882672814998,1.0
0.6211653494507324,0.4813057848892352,1.0
0.29844455303873446,0.6408667974745154,1.0
0.5684252079345632,0.8477997812644983,1.0
0.39751328631155297,0.8042062841743224,1.0
0.3369716667703253,0.7504379213156087,1.0
0.6094233612494094,0.6624014124300484,1.0
0.7166601589945332,0.6579577020829035,1.0
0.615176616860897,0.47330280539083097,1.0
0.7238506291574769,0.3683881639859129,1.0
0.6951005988209692,0.33028015499811875,1.0
0.6041663179021547,0.6073124162651596,1.0
0.29233377196667365,0.6793643794386252,1.0
0.3600738989061986,0.5082689347332225,1.0
0.6735056893018665,0.6604762897671147,1.0
0.7533920775385092,0.3891784069428976,1.0
0.5129076196404184,0.6365598520967424,1.0
0.6023934515183043,0.5167509449825862,1.0
0.45673171672321583,0.5341380910215687,1.0
0.5705069841913599,0.3642837411159052,1.0
0.5377621328836234,0.5155047495346973,1.0
0.22774740073989538,0.530473248988505,1.0
0.6151100525501476,0.5927192325542844,1.0
0.7358485504634988,0.6395406552927562,1.0
0.42992544364070484,0.3422025282822077,1.0
0.6717010126020369,0.555715338309284,1.0
0.46219211015743095,0.9297406852976918,1.0
0.44642031073980476,0.5135522427121392,1.0
0.7220979243745986,0.4127128172601644,1.0
0.6103157636990246,0.24390750870485486,1.0
0.5960853762420838,0.39427906057987505,1.0
0.5726276078731999,0.746035338785023,1.0
0.5917933681380114,0.3568427338675625,1.0
0.39305481939304476,0.5857848322590016,1.0
0.6136125579460374,0.723498042630113,1.0
0.5833698383366102,0.5314273917265371,1.0
0.38954681264894275,0.4623514943355608,1.0
0.7808610358747079,0.3945185968056806,1.0
0.5661091391009458,0.27112688930139206,1.0
0.5382496763366895,0.5866736597050287,1.0
0.7924286115013481,0.5121695862706809,1.0
0.5955613714920477,0.6850856232735085,1.0
0.46891458736749403,0.862866606465777,1.0
0.8060052990911762,0.5806666786142692,1.0
0.4735309529644121,0.4850789663131372,1.0
0.5576657532489652,0.48977679933514356,1.0
0.7214330104930401,0.5042120374376734,1.0
0.7839031664686567,0.5787288207917437,1.0
0.6298662040343905,0.6261291385632214,1.0
0.633814674270909,0.43624401004292596,1.0
0.48175847848831616,0.5095894615929967,1.0
0.5302691725560046,0.6318214783594592,1.0
0.5797196955344046,0.3561522094817677,1.0
0.757709249449998,0.4241839905888476,1.0
0.7339699494684383,0.6452820131078336,1.0
0.5960859227677878,0.5917425209845282,1.0
0.5842534632999179,0.4173747163915349,1.0
0.498722472541757,0.5381696123730941,1.0
0.4549114616783177,0.829666619343377,1.0
0.6556585301857102,0.5037117119196419,1.0
0.5058822978902234,0.5302201293240587,1.0
0.5372930437293314,0.507169853698059,1.0
0.5881138483979625,0.6174046006149759,1.0
0.36858765112382685,0.36035694765929244,1.0
0.8265584628932757,0.7264656640306065,1.0
0.8069840179519866,0.497132478270759,1.0
0.5897766693900497,0.6412647577687767,1.0
0.6630626304738572,0.554811132101817,1.0
0.33833763452999915,0.3814592936579648,1.0
0.36366235045393125,0.4223198617135273,1.0
0.4922160462350164,0.3873573142376513,1.0
0.7318197362234795,0.5283788820353518,1.0
0.2754120021426262,0.40005236877595246,1.0
0.5060341249358103,0.8008281001036305,1.0
0.7034565972603751,0.6108742346431084,1.0
0.5448983536766817,0.5676884053199852,1.0
0.48922701525947193,0.5546459108271131,1.0
0.4873887043913139,0.6422828561380882,1.0
0.5163308078002548,0.659521438118001,1.0
0.3527846383159909,0.36831208114665037,1.0
0.6705936176504629,0.4046983404530961,1.0
0.5386222021165864,0.46495127318888346,1.0
0.47557744445075334,0.4645427911617343,1.0
0.6768956512189005,0.385066890572537,1.0
0.5767116810594051,0.7720740521184779,1.0
0.6449217996293855,0.6450871920520301,1.0
0.6744660499390269,0.5614782421927306,1.0
0.4857043893465368,0.3035672408892882,1.0
0.4275934342115517,0.523184313043528,1.0
0.4184449750762779,0.6085673139806546,1.0
0.6258280878323882,0.504833259729671,1.0
0.46850900702001563,0.5276912854742684,1.0
0.37455755613940767,0.5461749194263024,1.0
0.7634807483099867,0.6348646393933556,1.0
0.5593481278912422,0.520384277783651,1.0
0.6369676582326614,0.4649426905363057,1.0
0.5941911402018814,0.7952219412887108,1.0
0.5639581871800358,0.5128161965779435,1.0
0.4683807357047735,0.41034935929291383,1.0
0.43752544268121357,0.7239945843626844,1.0
0.4305105915445067,0.5868506943354413,1.0
0.3806504971634868,0.25462059381269514,1.0
0.7360329548510531,0.439500222999174,1.0
0.3758320462062378,0.5870415604136346,1.0
0.5813052973270169,0.6074422600237146,1.0
0.8038660714853698,0.1890409931991733,1.0
0.6210890705274681,0.5591951699135802,1.0
0.5915634398918123,0.49116500745022207,1.0
0.630672299522823,0.6442743234406959,1.0
0.619988249634363,0.5539135749535457,1.0
0.6500752676932116,0.5462418742123565,1.0
0.6976595109174235,0.6258977306723652,1.0
0.548367719321005,0.5354319206850882,1.0
0.787917322164792,0.44383800491158865,1.0
0.5855370001784018,0.4644149172102856,1.0
0.3249270482291467,0.4430888461171642,1.0
0.6800064613513239,0.25072399601754863,1.0
0.39528628541767524,0.4080622563165486,1.0
0.7278665205058485,0.5403253681726686,1.0
0.6354632131445979,0.6478867773838217,1.0
0.45212972144481023,0.5680209702130938,1.0
0.5019962654591391,0.5228958059864617,1.0
0.6162373555273671,0.5576072079945407,1.0
0.3466265063829313,0.4473698229627031,1.0
0.5309123073095073,0.49918597858511965,1.0
0.47158920068799803,0.8974463913402128,1.0
0.4692354074057827,0.4572980765632504,1.0
0.6255615155889837,0.4738287175509167,1.0
0.5545678723081975,0.45047948117286823,1.0
0.5297301690616468,0.6302132093203644,1.0
0.49610983082608684,0.49521780381587965,1.0
0.4559437495081365,0.5563545094397374,1.0
0.6252970113232424,0.7173657379119802,1.0
0.5983231123497913,0.4736862319105441,1.0
0.4371903342245182,0.6878595341723998,1.0
0.6169443298381093,0.5444872227167148,1.0
0.34199034773551573,0.3896507688817215,1.0
0.5663396091478431,0.6589549929243377,1.0
0.5144992127407482,0.3833029562923212,1.0
0.6100114906320524,0.4834400099838384,1.0
0.5255486032498494,0.4172505987909081,1.0
0.6489028330328521,0.5720150904694711,1.0
0.497304910865619,0.4371914455603272,1.0
0.4945170328492044,0.3623441636901852,1.0
0.3496611698922608,0.4878941279357719,1.0
0.7254140596465272,0.4102605961633391,1.0
0.5731741036522098,0.5903706397720259,1.0
0.5312846440891604,0.29143642799441666,1.0
0.29356197902388054,0.3843554006353422,1.0
0.5670523857660594,0.5056435933803284,1.0
0.5766993834435631,0.29272838771291654,1.0
0.5094434215777515,0.5088240099149491,1.0
0.5889537859549911,0.5049011286379083,1.0
0.626124552039301,0.6054229641203235,1.0
0.7744516107929263,0.8455006366762242,1.0
0.5775679592624845,0.6058868169314026,1.0
0.5825917337842362,0.35894273040871333,1.0
0.4372208435888211,0.523547074695488,1.0
0.3333288241025241,0.2941290061614572,1.0
0.7437830563099276,0.738311105098999,1.0
0.7747714196799121,0.8567194431469661,1.0
0.576266798111296,0.37690043244772103,1.0
0.6663894930846045,0.4893306100422703,1.0
0.7184942094822028,0.6618506192468336,1.0
0.5450684129457565,0.5618853766303948,1.0
0.6071994190094715,0.4248403632381807,1.0
0.6931591221699102,0.8200452474239536,1.0
0.680233948344378,0.44765732591196816,1.0
0.3826384678744402,0.6312835553142615,1.0
0.42897880757122464,0.33972229971075135,1.0
0.580665742553126,0.4151290287467492,1.0
0.6698389664533028,0.43351235507296465,1.0
0.6330238059020922,0.6622273012348064,1.0
0.5322986618954436,0.7390994295845754,1.0
0.5575498645996741,0.6188458914650614,1.0
0.7267894317433157,0.5274057018523736,1.0
0.6332246344108049,0.5085462330940302,1.0
0.5678241761352995,0.3932562500369069,1.0
0.6143716711239459,0.5354189221529586,1.0
0.4913036711846718,0.5088635728596788,1.0
0.41755183552571346,0.4242754368261524,1.0
0.28901964009732567,0.2980348285797426,1.0
0.4966983271842025,0.5459386106114709,1.0
0.46791593528100567,0.48237444200673313,1.0
0.5154186280501619,0.5732968038988628,1.0
0.6504106013751971,0.4301838002648783,1.0
0.7008289442003669,0.5620274551407188,1.0
0.5264418751005844,0.5125207858682291,1.0
0.3642327972887955,0.5508284915959343,1.0
0.5569156002575989,0.6606460048357462,1.0
0.6656073423520185,0.501656263745886,1.0
0.5068986671745355,0.6171879854816634,1.0
0.6108124752389011,0.5843155394212123,1.0
0.6003223301502335,0.5314389647548059,1.0
0.5382470004082424,0.30915156831559026,1.0
0.43704709251499085,0.5076047355299721,1.0
0.4663045601551918,0.45152297523914414,1.0
0.8138332702253643,0.6536493729019213,1.0
0.6426268625979902,0.575153364105876,1.0
0.5158640071239108,0.26268455941701424,1.0
0.6150621740634693,0.42489360728886744,1.0
0.8267264006346172,0.25422665324179333,1.0
0.5861552467498427,0.7945453284598428,1.0
0.5834446462079794,0.552864704795341,1.0
0.5664511618165479,0.28328290146120993,1.0
0.562822998167657,0.5579026933264747,1.0
0.710042369019331,0.6956141445885097,1.0
0.5519255118792424,0.6296900252608173,1.0
0.4661157095369098,0.3616728962264498,1.0
0.6137589780096592,0.4568001817542668,1.0
0.42366514920103704,0.4088298007088868,1.0
0.8248838797860362,0.6013662599646354,1.0
0.7168916653927655,0.3381652928439964,1.0
0.29917680298203714,0.3483661864035886,1.0
0.5411580089332764,0.5929379162594048,1.0
0.6279245257830722,0.5512979586316125,1.0
0.5650930690670187,0.7295728070330354,1.0
0.47872702798312533,0.695435619708487,1.0
0.6624329367876697,0.564934192492156,1.0
0.4077297653476769,0.5647824218724382,1.0
0.5868014228322628,0.33107843057608366,1.0
0.4678705011974765,0.5032478591085622,1.0
0.4561023159874058,0.37121810190530763,1.0
0.7156471491895489,0.5282020965114643,1.0
0.5625768001504984,0.5255334402525609,1.0
0.5847729761441669,0.4756984211449549,1.0
0.7535403214544808,0.4915680190102823,1.0
0.6689561179659951,0.3785440054781311,1.0
0.5522571868315144,0.34484205224626635,1.0
0.7872430527711818,0.5513087645873638,1.0
0.35672856467165537,0.5239254784814271,1.0
0.7898879914784579,0.9109730271086643,1.0
0.6196738052042875,0.5166345134705227,1.0
0.5325591231309765,0.35032281939590704,1.0
0.44872755956206045,0.44325853704331286,1.0
0.701634168712677,0.5443104130503444,1.0
0.4043033074836285,0.46340660971506953,1.0
0.6185998727458212,0.37085440747560805,1.0
0.6111681201470518,0.3201040919819196,1.0
0.5662707327341145,0.5405973892062484,1.0
0.6027777819384079,0.5195813306352951,1.0
0.49958406480168194,0.40713412051924514,1.0
0.6872312350584575,0.39417533898753476,1.0
0.7794617568221214,0.4225370782141346,1.0
0.38127720779583113,0.3712601471362069,1.0
0.3570716237385926,0.2728515887551644,1.0
0.8280203467015111,0.44565478818368476,1.0
0.7973691487408714,0.3810661728340868,1.0
0.45525028083979296,0.5251308764258149,1.0
0.665017436367087,0.5819096576250397,1.0
0.3288165141646539,0.6124594563903687,1.0
0.5354025546189558,0.2547327060151381,1.0
0.5024446464867549,0.5612872883236919,1.0
0.7919735083650729,0.6109922035923624,1.0
0.6071141137495791,0.5362133173755328,1.0
0.5580691207185932,0.39349332043732627,1.0
0.6299549018486535,0.6789349110097502,1.0
0.4671991928076803,0.5514412003706456,1.0
0.6268836478921874,0.6585030686944526,1.0
0.31417351712617886,0.3361420606185498,1.0
0.3587191467359727,0.7193513243252957,1.0
0.4403706995965446,0.6024294279594897,1.0
0.648003302124054,0.6631316402259274,1.0
0.420321257668352,0.7927234105206438,1.0
0.2759162138421648,0.6642527293287868,1.0
0.5760287239546031,0.5224765256852604,1.0
0.5162255378146434,0.3597435365578129,1.0
0.6198620919718436,0.579783899957529,1.0
0.7702662807262797,0.5476549073839007,1.0
0.6710678271363518,0.535456194853995,1.0
0.4369606627036496,0.6269593239189205,1.0
0.3256402642729295,0.7037202432145742,1.0
0.5170059544699959,0.481756820236805,1.0
0.5723536520202833,0.37274412079821156,1.0
0.5914102567694778,0.7474998437295508,1.0
0.5299852831652914,0.33829191358111876,1.0
0.7900122496885301,0.5479259725946457,1.0
0.5908551866794228,0.5642487193721594,1.0
0.5525670873807359,0.42500487669918896,1.0
0.725222386624609,0.6638111907559787,1.0
0.5379603421639617,0.569226903681642,1.0
0.6610082529523568,0.32222508589865173,1.0
0.5083797093074512,0.4097254824252113,1.0
0.5779115837551502,0.5096859700699566,1.0
0.7585239633495329,0.5231135141158066,1.0
0.4328542433886577,0.3277039940771292,1.0
0.5518003543430114,0.4842365209658002,1.0
0.47281727859503897,0.5176969846255368,1.0
0.4744948053810708,0.5026546629467503,1.0
0.2829312555541169,0.27394831370349965,1.0
0.4718463339442437,0.5159735548468745,1.0
0.6972668440115802,0.45501862016956796,1.0
0.677976778286635,0.748539142490775,1.0
0.5698709243469713,0.2989715371531535,1.0
0.43924558587214496,0.2775139641518749,1.0
0.511920299693528,0.6524512319683381,1.0
0.7067492366520352,0.6255054032582579,1.0
0.5198119135097022,0.5382888114915767,1.0
0.6072510113509342,0.39395607147328915,1.0
0.7421974860173562,0.5219835318002515,1.0
0.5635164495109781,0.4665667235191773,1.0
0.4404273571445323,0.6443151000938713,1.0
0.5890028519931991,0.6639410158589781,1.0
0.6520749642942711,0.7420908576677201,1.0
0.3822661767698454,0.9293533542801045,1.0
0.506576579259614,0.6148708723019937,1.0
0.8078453251365441,0.743319019778464,1.0
0.6779489165007431,0.6695382913376731,1.0
0.5680315031023828,0.5557599964152368,1.0
0.5841091946890672,0.42628902303239974,1.0
0.3990415296802746,0.548979086342867,1.0
0.48435581275926687,0.5683805406678042,1.0
0.4979540101518049,0.5928700067479011,1.0
0.4529673736738947,0.2572573523651057,1.0
0.7070123816910253,0.40399242523461915,1.0
0.625229223235916,0.5214724420271203,1.0
0.6036038484525679,0.4504188923205316,1.0
0.5142113322948936,0.4571095764483557,1.0
0.5246951206753718,0.6620796908038012,1.0
0.5003433024047509,0.43711286287672696,1.0
0.2942879210840573,0.4615367151759414,1.0
0.5473918275888369,0.5592867851482632,1.0
0.6936227271671378,0.859023523775554,1.0
0.6679614852846846,0.6140595005245828,1.0
0.5749751720223911,0.47468098010960225,1.0
0.5565714418392458,0.32557632366656225,1.0
0.565080713176102,0.5502769236585037,1.0
0.6461374743954482,0.670253763687118,1.0
0.434794554538215,0.4119006498782118,1.0
0.5030074262117417,0.44706505923573797,1.0
0.4255430886952456,0.4854740734049051,1.0
0.5565772567467365,0.4088522630942101,1.0
0.49696932833331287,0.793264579632371,1.0
0.6132659173244863,0.8549858417014128,1.0
0.8792278175182555,0.5896514856939787,1.0
0.5198560198665213,0.446852881929689,1.0
0.7014840111692404,0.4375788007203974,1.0
0.5974550452565256,0.7828165054590616,1.0
0.5851284037020379,0.6148929725500778,1.0
0.6999801819069701,0.47847692899201755,1.0
0.6023169379197372,0.3987436453954168,1.0
0.5836312918234209,0.48791517140154694,1.0
0.42838633590798747,0.38879202735860363,1.0
0.6396196308989988,0.5086172317459267,1.0
0.38514415592733026,0.6207220970686289,1.0
0.3968062474257281,0.6032671819834958,1.0
0.4942591640670115,0.483697530164438,1.0
0.7592889182099669,0.7989724935246817,1.0
0.6454753955175412,0.44703588414285567,1.0
0.6675315680058541,0.5176236057443301,1.0
0.7206593915464448,0.45012815647336446,1.0
0.4759057284236572,0.41962662511514276,1.0
0.6302977183652781,0.6257747082625412,1.0
0.6325060066600504,0.5606262122797866,1.0
0.6906543554932072,0.7300349303644489,1.0
0.6414975058181246,0.4079185723311286,1.0
0.495791113415507,0.5493900769934391,1.0
0.9955783849789649,0.5405981431101387,1.0
0.7200768234959659,0.6964989402399359,1.0
0.7154860942070735,0.7089228659191296,1.0
0.6770575204774242,0.41521546761367767,1.0
0.49465563932776074,0.5163075770680258,1.0
0.6591250450763609,0.7110479541814398,1.0
0.6992993305798803,0.6048175606413817,1.0
0.5780503792339498,0.5961088294349506,1.0
0.5716441262062546,0.6300217747964443,1.0
0.5683482391604103,0.6159005590629709,1.0
0.67720827494663,0.3810211350327253,1.0
0.6134702045376543,0.4105221130222005,1.0
0.326993885591698,0.5770281639585219,1.0
0.5034795960700025,0.412764533750131,1.0
0.6183551064055067,0.4271649869247223,1.0
0.5982795099936219,0.766569663744347,1.0
0.6886512458627512,0.654483057820218,1.0
0.6264031903732499,0.6100521227530805,1.0
0.5622379321639603,0.4209236185412728,1.0
0.5932451136581864,0.7340542268406755,1.0
0.5504576981883683,0.5546814781909668,1.0
0.4317113856914,0.5431666574484454,1.0
0.6531810708941848,0.45713833453471986,1.0
0.6719443960905699,0.7531365351033088,1.0
0.4472368973167518,0.3525453862240247,1.0
0.4611961371493938,0.5030231825808206,1.0
0.5778771715358195,0.4196130603320567,1.0
0.6400588769148465,0.6852371228389895,1.0
0.7631272265045713,0.6112187325069539,1.0
0.4575685798762837,0.5270137310885773,1.0
0.5705944708290623,0.4399441286326667,1.0
0.5611715754652526,0.40779519217360755,1.0
0.6155990119300369,0.6044481828517924,1.0
0.8287108953160929,0.5737823882364727,1.0
0.46752593170359324,0.4792295851542668,1.0
0.6826675343793843,0.5296568347243795,1.0
0.6688551225358902,0.43054277922876333,1.0
0.49508551565653836,0.6729851607714697,1.0
0.5689965367705637,0.5439732336508957,1.0
0.5293958859060149,0.6536909144328423,1.0
0.5806613183724266,0.6824911755193067,1.0
0.5992622766096464,0.5558622606795343,1.0
0.570836553365919,0.7221784408663783,1.0
0.4693720955318675,0.5372327018807378,1.0
0.6533810111017533,0.5601599814341676,1.0
0.5849688449714903,0.27261161906205716,1.0
0.8928559462493515,0.5081225764191577,1.0
0.4882141283046456,0.5491263895059111,1.0
0.5558936475910944,0.5919882925551675,1.0
