cost,weight,type
0.7390292182513019,0.582950171245242,1.0
0.7250707328964693,0.5918192052381174,1.0
0.5188638220934799,0.504499775671481,1.0
0.6472874546009215,0.6951863293785717,1.0
0.7256531978710308,0.6035349150688163,1.0
0.7099871837477836,0.6604458999960655,1.0
0.7145456798422491,0.5894160333579515,1.0
0.5511131041898097,0.6535443134359049,1.0
0.7412239644561835,0.5760874441841597,1.0
0.6940148669689905,0.7432112279648134,1.0
0.635671106474626,0.631424257059587,1.0
0.6336560938851477,0.6661150438653898,1.0
0.789694328431246,0.7324525205013116,1.0
0.7646177357896207,0.7471192285560997,1.0
0.5512850304709177,0.6544102862321023,1.0
0.6777129565028888,0.5701516237785639,1.0
0.7734967049362679,0.6917711810532169,1.0
0.733669387454354,0.6801082442064794,1.0
0.8103316669117123,0.4217387137493626,1.0
0.8213246894977798,0.7836352871720067,1.0
0.6184824802593775,0.52182764023125,1.0
0.49119160003591544,0.6056690004557446,1.0
0.6478099833079729,0.6959032983407554,1.0
0.5756199263544511,0.585483289696214,1.0
0.590203629054654,0.6259359276106293,1.0
0.681046176489606,0.6281602214919911,1.0
0.5778029142627603,0.7668898195774383,1.0
0.6874618940723972,0.5318646662097007,1.0
0.7871877278503455,0.6986940741697537,1.0
0.5421338766468344,0.6493581200964441,1.0
0.6088626317114757,0.6253179013342833,1.0
0.7992208188208035,0.8457084515020143,1.0
0.6105044032734828,0.7407535276372947,1.0
0.5351515488718026,0.7588084593017348,1.0
0.632323547575092,0.6263999263496853,1.0
0.7520550291190049,0.8495956994042276,1.0
0.7469446134268396,0.6610948946422244,1.0
0.7006511884344151,0.6842940942327724,1.0
0.7563346998149085,0.6515049376665433,1.0
0.6812105816325801,0.6716588665900848,1.0
0.6978684231091086,0.6908492904906156,1.0
0.8447769176100912,0.5581877754770542,1.0
0.5811267528362889,0.7780860796732902,1.0
0.7075549577882488,0.7365179039664639,1.0
0.6350564686857013,0.6529275868451222,1.0
0.7008283196050535,0.5571779705299315,1.0
0.646147552263664,0.6443399123684347,1.0
0.7066681644265835,0.6434285283726064,1.0
0.7183667721210594,0.6217915026305852,1.0
0.6965950757476354,0.6091866438280653,1.0
0.5070543594684916,0.708058731456272,1.0
0.6743456185380611,0.761721558627136,1.0
0.6428793182089498,0.6515160835061113,1.0
0.6242475866508601,0.5890771967909239,1.0
0.7503792341691445,0.647974678803705,1.0
0.7655252468429778,0.6394675315592384,1.0
0.7437816922837293,0.7233836012952788,1.0
0.5772276527000837,0.7649258915274938,1.0
0.5897974366622432,0.5073516536339562,1.0
0.8448194929273409,0.6766215083208484,1.0
0.681312935566912,0.5879605546463021,1.0
0.7410352908487908,0.6682386877966631,1.0
0.6958234908936988,0.6825401901272211,1.0
0.6254231567912092,0.8141178561684763,1.0
0.6310811433546393,0.7110504207467336,1.0
0.6050610226002323,0.6667990581458613,1.0
0.6991467813288151,0.7191272317001656,1.0
0.7785839751201433,0.8350735431050577,1.0
0.6214757865192001,0.751738879292266,1.0
0.5920273631665829,0.5492595935298425,1.0
0.6690348631067969,0.5128114373540511,1.0
0.7278298458067243,0.3924490895174546,1.0
0.5760526015934531,0.7162635534045462,1.0
0.5796260662808002,0.790079846110735,1.0
0.7285338568362392,0.6430076551792577,1.0
0.5970853176469382,0.5829567567697516,1.0
0.5865408832915819,0.6477788431638489,1.0
0.5959203270630347,0.5086021219572997,1.0
0.6375511169387333,0.6196097085517189,1.0
0.7226082598831906,0.6458693124934214,1.0
0.671378181500853,0.6330704217135751,1.0
0.524044474689612,0.6631339270984176,1.0
0.6973614387343026,0.653902905730861,1.0
0.8121128451095215,0.6459252793045629,1.0
0.7949601243857032,0.4958888920408119,1.0
0.6754988702285223,0.7455836090509427,1.0
0.7485491964654678,0.4744240471540261,1.0
0.5714531624700204,0.6347019439763965,1.0
0.7072317889622487,0.7051714026040274,1.0
0.7204441390930812,0.9370566441807052,1.0
0.6154465016666559,0.5342655507447466,1.0
0.6990679827938873,0.6152906386411412,1.0
0.7819700710605668,0.523049878234134,1.0
0.5845724624671922,0.4802792354731331,1.0
0.8004145842459884,0.7531146095683136,1.0
0.765464629040538,0.5677749284466654,1.0
0.6044806361859348,0.45076284612910755,1.0
0.8514520623125693,0.6871155593839352,1.0
0.8017741178840059,0.4158348755867032,1.0
0.553689939249286,0.6511438271779572,1.0
0.6773163613834838,0.6538475528245464,1.0
0.5981220050359858,0.6933443172463423,1.0
0.5829647506739074,0.5931120837304691,1.0
0.6522159586763789,0.6115399549670031,1.0
0.8544077095231193,0.49202604220468354,1.0
0.6323962608034805,0.6469654065839116,1.0
0.6808812935445646,0.6880043024682664,1.0
0.7593874936448687,0.5387732137402981,1.0
0.715313762431282,0.693146600994454,1.0
0.6364062619526308,0.5773809788612854,1.0
0.6869426153895634,0.781454879029796,1.0
0.7528555416138685,0.6868435691039528,1.0
0.7541982187829961,0.5013090788995562,1.0
0.4910427416505788,0.7805042660081543,1.0
0.6005664573925947,0.46320814886849754,1.0
0.7017575839921466,0.624663174372941,1.0
0.5234532492020102,0.7327778511621419,1.0
0.609799846530946,0.4819828636483781,1.0
0.611965250353004,0.740418691598831,1.0
0.7509456018222643,0.718698058953265,1.0
0.6261254724722708,0.6665758149533099,1.0
0.6784623951097133,0.5068621474030123,1.0
0.8370320444141518,0.7778033562060204,1.0
0.5973180412094343,0.6047900434878931,1.0
0.5783078030995624,0.6323082639442807,1.0
0.5054762034924566,0.7098325248943839,1.0
0.7250741381457236,0.8035775415420329,1.0
0.7288077805191708,0.7480000272384328,1.0
0.5861775378602353,0.6293574872671126,1.0
0.7035503119028844,0.8133976806951297,1.0
0.736705741982712,0.5766278825301839,1.0
0.7192585860425236,0.7041661698103484,1.0
0.5687650092303114,0.5673506212760396,1.0
0.5381184183674684,0.4243530748092561,1.0
0.7186563638311886,0.9109434785258472,1.0
0.6408256958168458,0.608276969633285,1.0
0.597244238980393,0.8196457393532384,1.0
0.7084454498715058,0.6829485949642669,1.0
0.6000304119803461,0.6417685449408155,1.0
0.7602243166714944,0.6960865396300668,1.0
0.6684405500961889,0.6330524400522127,1.0
0.6252142238910644,0.5448326928430162,1.0
0.6654136254888441,0.5849712736216087,1.0
0.7419078107832019,0.7885024971437126,1.0
0.6543254984627631,0.7592700979741622,1.0
0.8341934756879517,0.8609710801857785,1.0
0.6785256929694363,0.6512724935119748,1.0
0.7383017561142049,0.6901558241052437,1.0
0.6946253161072996,0.6184556664117814,1.0
0.6467472108364927,0.644350946588943,1.0
0.8464219464724893,0.6905738095782278,1.0
0.6994882109252138,0.7929091448904354,1.0
0.7119532204126169,0.5889193302344673,1.0
0.6284786331038447,0.6537925254738222,1.0
0.6669021244535169,0.7150838870800675,1.0
0.6287530709697117,0.8331897516206266,1.0
0.6598784946916196,0.6337069463122326,1.0
0.7846146933788909,0.846424154602592,1.0
0.8923682324976131,0.6066204066491875,1.0
0.652726801848595,0.5625663544127141,1.0
0.5894897321305789,0.690762447479945,1.0
0.6987839209757101,0.490402412762325,1.0
0.6258084277590683,0.426899201954251,1.0
0.5721539865354894,0.7655127574830681,1.0
0.7119383964215585,0.6124477392481628,1.0
0.7951769858897049,0.6577831123307385,1.0
0.6624020099507983,0.5535833277641484,1.0
0.7594064044201111,0.6620617533106132,1.0
0.5577394306180709,0.887145429151611,1.0
0.7211895564012845,0.7449159740218511,1.0
0.6405322671378268,0.6731519693807679,1.0
0.6525040636216978,0.7003361004625517,1.0
0.9241288855797936,0.7358284863087948,1.0
0.5161283931283623,0.7874766892367369,1.0
0.7077564835436481,0.7225409509633193,1.0
0.7047569076475546,0.6105609907042537,1.0
0.7940216144073284,0.5046823117312802,1.0
0.7736463976561799,0.8833945239305518,1.0
0.633290124180515,0.6108787743945855,1.0
0.6461669068854967,0.6752021984124653,1.0
0.5007601782390891,0.7802544084347084,1.0
0.5959410326277691,0.7957880287461118,1.0
0.42527885086516837,0.7919669007614584,1.0
0.6886464721156896,0.5576434727438955,1.0
0.7453570129774444,0.7714087214284409,1.0
0.622248259066319,0.7366422501355202,1.0
0.6044201008467965,0.6395674001759102,1.0
0.627785621223454,0.48582745615789136,1.0
0.8607573157923869,0.631675445605757,1.0
0.629289429257426,0.5530475182266968,1.0
0.6305527718801693,0.6074308481176954,1.0
0.726251301768096,0.5320225471413391,1.0
0.6466881258812968,0.7492389218491466,1.0
0.5727179967083563,0.645145604107722,1.0
0.6251940882932625,0.6713282593918977,1.0
0.5127622799860941,0.6936866875713213,1.0
0.6314112415233187,0.5989976214409678,1.0
0.6061299992224198,0.6020775811131034,1.0
0.7606930065445306,0.6862061743839902,1.0
0.6126979804398022,0.6241681607561304,1.0
0.6470788612555451,0.4562528050472136,1.0
0.626905313357876,0.5587190805089763,1.0
0.6611120219802535,0.6495005071187882,1.0
0.639345848222608,0.5556303130783296,1.0
0.6917876374996721,0.6273017085696014,1.0
0.7230680776751912,0.5403628315022755,1.0
0.6320964096885451,0.6005255764373744,1.0
0.9371711939584871,0.4820819382476501,1.0
0.7104306786569597,0.635747933793165,1.0
0.6003364308651216,0.5744680909356183,1.0
0.7986989207154651,0.660423062905616,1.0
0.6696710650489438,0.6877637295711316,1.0
0.6356083300740117,0.5354641178966303,1.0
0.6098697972387506,0.47385357397941424,1.0
0.62115806269646,0.849289129201379,1.0
0.7470329849808619,0.7434640062369823,1.0
0.6809374898588335,0.7404347224634491,1.0
0.7691225895067584,0.5906364211903641,1.0
0.6608613311196955,0.7409382630999247,1.0
0.6429977549123757,0.7127823426623595,1.0
0.8372360392178001,0.5905276864688539,1.0
0.7304449705171869,0.8202690954396743,1.0
0.7245572387716638,0.6261361451441688,1.0
0.6469774750523051,0.6109029170897915,1.0
0.6926266385276014,0.5658750722736579,1.0
0.7293973446137955,0.5563800253224914,1.0
0.5796785177910454,0.7301487259448356,1.0
0.5738838483061388,0.728383352980923,1.0
0.6078940953899574,0.8558553089437949,1.0
0.7394052266501403,0.5808054296205294,1.0
0.757921320406257,0.7895231976331187,1.0
0.6301949223852986,0.8231210791020166,1.0
0.7096422058040486,0.744811912925657,1.0
0.6173214091076644,0.7996228139991721,1.0
0.6528300653046286,0.672930119735262,1.0
0.7806424749739652,0.5813499911069626,1.0
0.6158043511615274,0.6889346972193611,1.0
0.6088621393570607,0.5814689245972336,1.0
0.6031525404687439,0.5858472921331596,1.0
0.8340754561518136,0.7683417696047296,1.0
0.7877297955089619,0.651138554022996,1.0
0.6983105937546856,0.558264620971511,1.0
0.7699642099571914,0.7570984849064787,1.0
0.6815490668040536,0.6706297261777047,1.0
0.6708031988581652,0.6988769087259774,1.0
0.7325794603029192,0.6872571574624724,1.0
0.6113806971166129,0.7740761209903623,1.0
0.6729230611095263,0.4940194681278927,1.0
0.8976550832731394,0.6710735083374121,1.0
0.7013521555979653,0.7143052274475487,1.0
0.7468740927521017,0.5322557650189335,1.0
0.6017880008232753,0.6832206173770086,1.0
0.5216616272696631,0.44709351752854853,1.0
0.7418449203892019,0.6251824769735733,1.0
0.7874144582711684,0.7076330510329752,1.0
0.6373036882293486,0.661118074200243,1.0
0.851424167888296,0.626122933506401,1.0
0.5465761601216115,0.8224900914851881,1.0
0.6522498874739749,0.6727103747855058,1.0
0.6109973785886756,0.6388104107073098,1.0
0.6474987449813201,0.653167528925451,1.0
0.6170209613464921,0.593247731329298,1.0
0.5278106294321899,0.7097312551202756,1.0
0.5909632057967239,0.845803836753131,1.0
0.7384670465249702,0.6499978173823079,1.0
0.38239100255534403,0.8314491284919552,1.0
0.6573030227020017,0.8209382787604173,1.0
0.7605261493310453,0.6750503161596755,1.0
0.6873654144355698,0.7396451064055232,1.0
0.6460327560724399,0.7445805722776994,1.0
0.6148981886256819,0.8416106257881047,1.0
0.5597356100448253,0.5996396923230434,1.0
0.7905838552088023,0.7617257333490803,1.0
0.8797669645321953,0.6591914505929342,1.0
0.6503586425977959,0.7073574204495763,1.0
0.6556914593874793,0.6983623820681318,1.0
0.7803694608127362,0.5186990374803533,1.0
0.7207541259178711,0.641487499141833,1.0
0.7568141293202104,0.672094206290021,1.0
0.6506572810171275,0.8067153587845293,1.0
0.7655229014896807,0.7511526551462837,1.0
0.6723300238546926,0.6527365051624818,1.0
0.5731005003048475,0.6183416458513256,1.0
0.7568589869305856,0.7239241055980196,1.0
0.5537541320783648,0.5438807488486511,1.0
0.5700945310775322,0.5348098382571249,1.0
0.6285586152296817,0.7710438294214162,1.0
0.672236554128353,0.6901536475335841,1.0
0.7142760806318399,0.6257095937539684,1.0
0.8927060967689382,0.5796733578321326,1.0
0.6832544976090741,0.6487005544594756,1.0
0.5723898752335111,0.6153641448654017,1.0
0.7613181608297285,0.6302314365980687,1.0
0.5039387116253997,0.5455310019734918,1.0
0.7470119204582282,0.6834226639410451,1.0
0.6190095104925094,0.6457691952706622,1.0
0.7093160294929517,0.6943144568386015,1.0
0.6138410454871932,0.6568754210654612,1.0
0.8425121018532371,0.6269507587978241,1.0
0.6874178368411203,0.7661935297372212,1.0
0.5572567753424639,0.5999933497026125,1.0
0.783222205950542,0.7662467441238275,1.0
0.6040865610479939,0.6930297324567841,1.0
0.6293206974008688,0.7652971686520802,1.0
0.7546725646683274,0.902867113203055,1.0
0.6856513177077671,0.6828904118383152,1.0
0.6890853975878324,0.6175006325989055,1.0
0.8341205247712238,0.5200505109053379,1.0
0.6365124019226367,0.5586867693280541,1.0
0.6527795055995247,0.5552432418568265,1.0
0.7563110304221189,0.5973504141634925,1.0
0.7474014528384382,0.606653579495425,1.0
0.793096606581804,0.9023358022519402,1.0
0.6041264805618718,0.6657265850160333,1.0
0.8681110873800061,0.6935512141658731,1.0
0.728145435285203,0.6806078671830873,1.0
0.7325047073205241,0.5563488455529451,1.0
0.6621519254380417,0.5337040282348664,1.0
0.555670836286045,0.5447487553102883,1.0
0.6856817927482841,0.7518540794632369,1.0
0.5448088430345509,0.4196197180754379,1.0
0.8163898915321401,0.7027006174785819,1.0
0.7158844715346632,0.5638698003549625,1.0
0.6961117995718801,0.827623295594825,1.0
0.6495504779936739,0.6383947616241846,1.0
0.6120081433965018,0.6558504452278379,1.0
0.8442168826534129,0.5445948055681008,1.0
0.5967342835013585,0.6126706416643436,1.0
0.6335947460399544,0.4863157819327216,1.0
0.6195766033376005,0.8238408427686817,1.0
0.6139448037230337,0.46502453512498804,1.0
0.6170471313176167,0.7393906098763177,1.0
0.6294678846916636,0.6029789134743855,1.0
0.6216107474129199,0.6390756074454448,1.0
0.6324364471103916,0.5607126637135879,1.0
0.7266298228722251,0.6623490776816913,1.0
0.7232596180949906,0.5700849516848994,1.0
0.7603727215086753,0.4420400009713904,1.0
0.6966285631240322,0.6778268969193447,1.0
0.6860933719345665,0.6226663643627921,1.0
0.670378483753105,0.6037664933300746,1.0
0.5578710590242725,0.6446847594526949,1.0
0.5869554651121789,0.615087172316492,1.0
0.6234013434047867,0.6306165578684266,1.0
0.5331216662088339,0.6203679444331501,1.0
0.7923675388357279,0.6647611148210965,1.0
0.6465890098442266,0.6615491622287316,1.0
0.5746579482907562,0.6187002761982336,1.0
0.7401573162095543,0.722605301887906,1.0
0.6967253095538928,0.7803166698843257,1.0
0.7248909701763714,0.5944604834033232,1.0
0.6833045576835887,0.7288090520073965,1.0
0.7093073029353884,0.7207730268274186,1.0
0.6932151500024422,0.6344916020868029,1.0
0.7608345645023339,0.537882320297874,1.0
0.5454205703540265,0.5867953294604431,1.0
0.9103640943921517,0.6721812995979763,1.0
0.7855955579639158,0.6541134421082095,1.0
0.7866853226141394,0.6732738700777027,1.0
0.6464287982026495,0.7063062995384672,1.0
0.546977996511414,0.594115163629258,1.0
0.772492394094444,0.6937824085252146,1.0
0.5687843201951025,0.6403129004917748,1.0
0.5558132285784235,0.7109522847622809,1.0
0.5101913119479479,0.5767890046425421,1.0
0.7365810598969277,0.7905781558721959,1.0
0.8547355278240641,0.5971276250575693,1.0
0.7132095027215556,0.5417574693705187,1.0
0.7087642893742012,0.5411817517913088,1.0
0.7101249168636528,0.7643215529611155,1.0
0.756465341086889,0.5141302664321328,1.0
0.593470170186306,0.33872781793056866,1.0
0.7215002684180455,0.6679686559238155,1.0
0.7099811154189831,0.8339345331773957,1.0
0.6542801824534489,0.7139404352211977,1.0
0.6959323788319426,0.7830204073692998,1.0
0.6963915344921436,0.6584482147910187,1.0
0.829883482751176,0.6896377408582763,1.0
0.6470438070764284,0.5956178580486657,1.0
0.6925209618073168,0.707313234522803,1.0
0.594548314787256,0.6412533984589502,1.0
0.6526375862584319,0.5540113488052979,1.0
0.805080702224487,0.5356146167495622,1.0
0.8243307557407437,0.5510870038596544,1.0
0.7293486718630515,0.7038205109511104,1.0
0.6132138829780763,0.6588588875244087,1.0
0.6741540708420882,0.702395148245547,1.0
0.7403742480499009,0.4576217054206589,1.0
0.549299925380414,0.5412693160978712,1.0
0.7689994596713471,0.6184190299923045,1.0
0.49877528900840357,0.6702161073776229,1.0
0.625844747992395,0.702413985653032,1.0
0.6144430518387108,0.5647524830317235,1.0
0.7913026926547658,0.740375334359015,1.0
0.5598393488775367,0.6730353029412431,1.0
0.6685148883366866,0.9192319919375589,1.0
0.5068369765053813,0.6426975300784844,1.0
0.7533049059697658,0.5658907809650819,1.0
0.6418891983310786,0.4521119763994419,1.0
0.7311614601844632,0.6246609394549548,1.0
0.7879878280287037,0.7782907695795992,1.0
0.7351379860841724,0.7577590566476629,1.0
0.5579978342226677,0.49674412995852396,1.0
0.923185093099369,0.5685528202753513,1.0
0.7236459222795035,0.5270729834437111,1.0
0.7176543061777966,0.48307886303178804,1.0
0.5605727216930044,0.9231513387753617,1.0
0.60410708713378,0.6327643681716761,1.0
0.7187354146068027,0.7062179987152325,1.0
0.5966692466361397,0.7462573205539847,1.0
0.63765090965995,0.6132926913004243,1.0
0.5361228598408623,0.502308624194795,1.0
0.5963187193973236,0.566865004800199,1.0
0.8132673216225423,0.5251553417882948,1.0
0.761027436461906,0.6646963503986307,1.0
0.868617892275862,0.8298509930119019,1.0
0.618606211591808,0.6896235728481124,1.0
0.6904077645309921,0.7717904061847253,1.0
0.6146831631428243,0.7127168138184558,1.0
0.795930205681421,0.5663086869517657,1.0
0.47129362266180763,0.7158631217198628,1.0
0.6063855044845241,0.7373981403255047,1.0
0.6832393728695065,0.6532282649145886,1.0
0.9122001422152396,0.6584999688282638,1.0
0.7085652933018316,0.6701473889345353,1.0
0.7912796587144724,0.7180982248924163,1.0
0.8058783382053784,0.8069803957044654,1.0
0.7428354331804485,0.6908459080948737,1.0
0.602122649025859,0.5671428314040334,1.0
0.6271916695961355,0.6138115347408348,1.0
0.5757168061808282,0.5920979789127596,1.0
0.8325649079556761,0.6648440207231234,1.0
0.534368918786309,0.8662375599892302,1.0
0.7489720197653865,0.6144689380228076,1.0
0.5383265872693838,0.7929875674269067,1.0
0.5312805250642111,0.6858981438317804,1.0
0.6821762729702137,0.7324784702414423,1.0
0.7804802090260355,0.5906025760929728,1.0
0.5631742181302745,0.7539668489922007,1.0
0.846620188248194,0.7036353214018516,1.0
0.8038338886428199,0.7379844938481243,1.0
0.6081925276510365,0.5783480345542266,1.0
0.6681262096941819,0.8151303644953953,1.0
0.5479960229405143,0.6993420050524516,1.0
0.7244047592772546,0.7047654542318895,1.0
0.6586260881578291,0.7136410061013589,1.0
0.7565971295689098,0.6865343056684948,1.0
0.8456076116731369,0.6658953175188109,1.0
0.7576036014342993,0.604328713459077,1.0
0.6529151310504352,0.7312660166638408,1.0
0.4079029868741226,0.7253200862773722,1.0
0.8073338979320684,0.688492287466726,1.0
0.7253928369757299,0.7172598160847174,1.0
0.6501883000971467,0.5881996333701179,1.0
0.7695047632500457,0.4342610370221892,1.0
0.4510220161976355,0.6964443970995478,1.0
0.5454135731003934,0.7327811202476262,1.0
0.4581902186786072,0.7080768171263035,1.0
0.7629246453750625,0.7761662614462143,1.0
0.6392736734310671,0.6199024794255396,1.0
0.6654462009181462,0.44282037886094644,1.0
0.6895650890353842,0.8183640735027704,1.0
0.7412688487458623,0.512062361000288,1.0
0.5156251778114932,0.5817016740130172,1.0
0.7546864403314231,0.7209183768284325,1.0
0.6259028918958025,0.5690976616550322,1.0
0.6807314674281361,0.8868767138763055,1.0
0.7240558910060237,0.7326681237074814,1.0
0.5950060976760342,0.9762206924805693,1.0
0.6388849535569112,0.8016859223482558,1.0
0.6040303986892019,0.7487131258942892,1.0
0.607574547673029,0.7622546233504429,1.0
0.7205354550720297,0.6775360421727115,1.0
0.6267894475691301,0.6666340674183736,1.0
0.5263010659448832,0.6860374672491814,1.0
0.7464304256401497,0.7060099052732085,1.0
0.6308087743474717,0.7384627350100504,1.0
0.7418783859370776,0.78646148598601,1.0
0.6435982647975185,0.5451053080206119,1.0
0.6843550770786905,0.8160339089434934,1.0
0.6525672838689024,0.7216464535782322,1.0
0.5998448307467429,0.5137292758065534,1.0
0.6459172710701135,0.3948503427336368,1.0
0.6553589867608082,0.48571672666849275,1.0
0.8736406955614521,0.6779047672797105,1.0
0.721201423840461,0.6100506539891336,1.0
0.6580843794571111,0.5765881579833945,1.0
0.8363399614585939,0.6659056710321765,1.0
0.7215044546432682,0.5861346139674405,1.0
0.5733489622308869,0.7739911467533392,1.0
0.7609088008764009,0.6372555326863981,1.0
0.7400931500597789,0.7395846207136709,1.0
0.60549971766021,0.7560372387937171,1.0
0.6149818161145029,0.4610197269851753,1.0
0.6621149139682209,0.6417728896281456,1.0
0.7317636532911035,0.7896263167320986,1.0
0.6016664038351062,0.7028948312596794,1.0
0.598392746605653,0.8919214480429205,1.0
0.5275301717453472,0.5693939519116223,1.0
0.6118488291496706,0.9182586728933033,1.0
0.47350892890795143,0.5956041212939591,1.0
0.6780029872088268,0.8922503801096167,1.0
0.7780897774077822,0.7188730395865759,1.0
0.6742324594859018,0.7277105606439244,1.0
0.5956699684810716,0.7484815653906084,1.0
0.6722249704599484,0.7476096336587124,1.0
0.7436449147719953,0.63363299699413,1.0
0.6856291253782215,0.5422262381331701,1.0
0.669040220795974,0.8007489615214274,1.0
0.5845706749538727,0.6841077876473202,1.0
0.5175550227887333,0.7255956534408516,1.0
0.6143796715156872,0.6168173962694546,1.0
0.9447272407473872,0.7014134738382101,1.0
0.6237055941793719,0.517769943260421,1.0
0.5485020492857929,0.6388435531119858,1.0
0.6355679012279808,0.6226259100641217,1.0
0.7938326157975142,0.5615251752082899,1.0
0.5941726604955336,0.5680035445748529,1.0
0.6516079882878827,0.6806655717000413,1.0
0.8256201131095746,0.6301265907860626,1.0
0.6709327705326221,0.6244725154897681,1.0
0.7331657161639371,0.5269686407630721,1.0
0.6158651144874386,0.7490368051003982,1.0
0.7761967741229774,0.6162201049246049,1.0
0.6059141442557692,0.5851841962791532,1.0
0.6899805488475971,0.7292622194696885,1.0
0.764243730763919,0.6362848020204834,1.0
0.699770104443652,0.5567216024756687,1.0
0.7068373184855413,0.5812892086098839,1.0
0.6407237056911955,0.8366627211555886,1.0
0.6585464407359781,0.6405452507848617,1.0
0.6618909800234596,0.7555926186454646,1.0
0.5981657227124935,0.6281592169204554,1.0
0.6069157653387444,0.7488882756473872,1.0
0.6123714427454149,0.6317017750198102,1.0
0.5349596470687136,0.7094836189352333,1.0
0.7834582571497749,0.5800491817421954,1.0
0.7546777453039455,0.7696195084937415,1.0
0.6792067622235229,0.8700405219719537,1.0
0.6249320805573321,0.6794768600037502,1.0
0.7673767298557078,0.7627426091945011,1.0
0.6202963769845701,0.7086069797540642,1.0
0.7329718473685795,0.5901845085968919,1.0
0.8774582880007507,0.6721463425379852,1.0
0.6925969032314024,0.6950797331767691,1.0
0.5545087028129835,0.819950636115794,1.0
0.6087356576310012,0.6029341415475503,1.0
0.5993068644246582,0.7378355492060357,1.0
0.6390389998540403,0.6027042096674192,1.0
0.5422236330992363,0.6883853394957665,1.0
0.6036102311926559,0.7531879077752356,1.0
0.6747537124371787,0.6004381076834914,1.0
0.5778374081765083,0.7197967828564451,1.0
0.6567516512427152,0.8080623911239045,1.0
0.6644849286432933,0.5759689529421328,1.0
0.6132912432560176,0.5589157795053454,1.0
0.5750555402459477,0.5603705056339421,1.0
0.7387912194629304,0.5704571209163632,1.0
0.7858176874176187,0.6260798485494422,1.0
0.6031322084142547,0.6206756934009146,1.0
0.5613847426691462,0.7914390973547277,1.0
0.8251349257255478,0.7276044853310657,1.0
0.4985050785994105,0.723104762509518,1.0
0.6495739096981259,0.7331293032196871,1.0
0.6684542487057265,0.6294681930797416,1.0
0.6902319891540386,0.7399193755746365,1.0
0.7550773236545348,0.6671616399765948,1.0
0.7483484856415148,0.7333095096544188,1.0
0.7037672898256637,0.6192785576334157,1.0
0.7132525946471325,0.6191790416315001,1.0
0.624942681942298,0.6896985360393391,1.0
0.817245586527748,0.5891363658852339,1.0
0.47851672872353485,0.7130066868247248,1.0
0.6298798786198417,0.6435117285430628,1.0
0.5133275052799552,0.6463597099856435,1.0
0.6803582530799682,0.6583273119008273,1.0
0.7143311224598942,0.7616398881451536,1.0
0.6144225378798814,0.6908630957388358,1.0
0.6183653459910297,0.6799368015591148,1.0
0.6858151553091982,0.6559449654312435,1.0
0.6713798768493063,0.6253335762017497,1.0
0.626004164105656,0.5178262736791048,1.0
0.7260705179583002,0.5422120346078512,1.0
0.4905060025764448,0.5370256753035332,1.0
0.5888945217252238,0.7449389548641197,1.0
0.5097672711016431,0.7779151198629176,1.0
0.7196492049979943,0.5573192768768361,1.0
0.6367681739777741,0.7156799700640386,1.0
0.5279358814849077,0.7486390793323088,1.0
0.5052444064294019,0.8063374707674651,1.0
0.8164672881909504,0.6932727398332538,1.0
0.5381561307753481,0.7437016474426078,1.0
0.7108401065212421,0.7138054835502926,1.0
